directing,(tonight im DIRECTING my administration) (will im DIRECTING my administration)
asking,(tonight im ASKING my attorney) (want but ASKING a billionaire)
announcing,(tonight im ANNOUNCING the creation)
want,(tonight i WANT to speak) (if you WANT to relocate) (leaders who WANT to hire) (plant i WANT every american) (companies that WANT to help) (and i WANT to cut) (people who WANT to staff) (families who WANT to buy) (do we WANT to keep) (do we WANT to keep) (all you WANT but asking) (should all WANT a smarter)
am,(tonight i AM proposing that)
differing,(tonight have DIFFERING views about)
chicago,(toledo and CHICAGO applause i)
berlin,(tokyo to BERLIN from cape)
agreed,(together weve AGREED to cut) (weve already AGREED to more)
offered,(together we OFFERED a final)
entire,(together the ENTIRE industry added)
what,(together imagine WHAT we could) (ask yourselves WHAT you can) (percent of WHAT our nation) (innovation is WHAT america has) (passed restore WHAT should be) (more on WHAT was supposed) (people know WHAT the right) (no matter WHAT party they) (i believe WHAT republican abraham) (people only WHAT they cannot) (doesnt know WHAT theyre talking)
discoveries,(today the DISCOVERIES taking place)
motors,(today general MOTORS is back)
consumers,(today american CONSUMERS finally have) (bad for CONSUMERS and its)
parts,(to unstable PARTS of the)
back,(to turn BACK now as) (not go BACK to an) (motors is BACK on top) (industry is BACK applause whats) (every job BACK thats left) (bring jobs BACK home applause) (bring manufacturing BACK but we) (bring jobs BACK to your) (will not BACK down from) (will not BACK down from) (not go BACK to the) (not go BACK to the) (the folks BACK home the) (america is BACK anyone who) (brings me BACK to where) (watching your BACK so it)
2,(to train 2 million americans) (with only 2 percent of) (the wealthiest 2 percent of)
country,(to this COUNTRY applause most) (reach a COUNTRY that leads) (for a COUNTRY where a) (to your COUNTRY and your) (and your COUNTRY will do) (when another COUNTRY lets our) (in the COUNTRY to raise) (in this COUNTRY face another) (defend this COUNTRY send me) (in this COUNTRY that means) (enough this COUNTRY needs an) (in this COUNTRY we admire) (and the COUNTRY cant afford) (of their COUNTRY and they) (of the COUNTRY is at) (our own COUNTRY so well) (secure our COUNTRY from the) (built this COUNTRY on their)
very,(to the VERY same policies)
test,(to the TEST and to)
missions,(to the MISSIONS weve led)
days,(to the DAYS when health) (to the DAYS when wall) (company the DAYS of signing) (practices those DAYS are over) (business these DAYS a simple) (within 90 DAYS applause the)
courage,(to the COURAGE selflessness and)
computer,(to the COMPUTER chip and)
colors,(to the COLORS under which)
child,(to the CHILD who dreams)
truth,(to that TRUTH in this)
decisive,(to strike DECISIVE blows against)
rewarding,(to stop REWARDING businesses that) (and start REWARDING companies that)
expelling,(to stop EXPELLING responsible young)
earlier,(to start EARLIER for less)
$10000,(to spend $10000 a year)
in,(to serve IN iraq together) (first time IN nine years) (americans fighting IN iraq applause) (first time IN two decades) (some troops IN afghanistan have) (the world IN educating its) (where were IN control of) (piling up IN 2008 the) (the bag IN the six) (policies were IN full effect) (are these IN the last) (weve put IN place new) (with anyone IN this chamber) (economic crisis IN the first) (that happen IN exchange for) (grown faster IN the us) (investing billions IN us plants) (whats happening IN detroit can) (can happen IN other industries) (can happen IN cleveland and) (do business IN places like) (first time IN 15 years) (unionized plant IN milwaukee is) (to stay IN america get) (tax rates IN the world) (hire here IN america applause) (to relocate IN a community) (right here IN america send) (american goods IN panama colombia) (go anywhere IN the world) (a surge IN chinese tires) (trading practices IN countries like) (to hire IN the united) (growing industries IN science and) (turbine factory IN charlotte and) (design courses IN laser and) (join me IN a national) (community colleges IN places like) (every state IN the country) (thats happened IN a generation) (every person IN this chamber) (applause and IN return grant) (students stay IN high school) (owe more IN tuition debt) (from doubling IN july applause) (work-study jobs IN the next) (higher priority IN their budgets) (every family IN america should) (hardworking students IN this country) (every person IN this country) (are created IN start-ups and) (put them IN a bill) (taking place IN our federally) (these investments IN our budget) (greater than IN american-made energy) (its been IN eight years) (oil than IN any of) (is critical IN helping businesses) (clean energy IN three years) (turbine manufacturer IN michigan before) (be working IN the industry) (the differences IN this chamber) (clean energy IN history -–) (energy waste IN their factories) (business owner IN rural america) (administrations invested IN great projects) (them today IN the next) (too costly IN fact ive) (fewer regulations IN the first) (predecessor did IN his applause) (we saw IN the gulf) (a watchdog IN richard cordray) (and invest IN our future) ($2 trillion IN cuts and) (and shelters IN the tax) (our investments IN everything else) (that rein IN the long-term) (seniors but IN return we) (30 percent IN taxes and) (subsidizing millionaires IN fact if) (his secretary IN taxes most) (financial success IN this country) (get done IN washington this) (our confidence IN our economy) (a debate IN washington over) (of money IN politics so) (owning stocks IN industries they) (been blameless IN these tactics) (the temperature IN this town) (be locked IN a perpetual) (the war IN afghanistan ten) (gone and IN syria i) (huge stake IN the outcome) (oldest alliances IN europe and) (two countries IN history applause) (new beginning IN burma has) (america is IN decline or) (theyve been IN years yes) (indispensable nation IN world affairs) (finest military IN the world) (trillion dollars IN our budget) (and women IN uniform who) (our veterans IN the work) (when youre IN the thick) (that day IN the situation) (men involved IN the raid) (that truth IN this moment) (are joined IN common purpose)
develop,(to safely DEVELOP this energy) (america will DEVELOP this resource) (that helped DEVELOP the technologies)
ideologies,(to rigid IDEOLOGIES instead of)
counterfeit,(to prevent COUNTERFEIT or unsafe)
confidence,(to our CONFIDENCE in our)
treatments,(to new TREATMENTS that kill)
risky,(to make RISKY bets with) (packaging of RISKY mortgages that)
ends,(to make ENDS meet thats)
insists,(to last INSISTS on responsibility)
-–,(to last -– an economy) (promise you -– america will) (career centers -– places that) (a luxury -– it is) (in history -– with the) (get anything -– even routine) (longest-serving dictators -– a murderer)
wall,(to hold WALL street accountable) (days when WALL street was) (street and WALL street but)
bottom,(to hit BOTTOM to get) (top to BOTTOM no bailouts)
operate,(to help OPERATE their plant)
model,(to help MODEL partnerships between)
worse,(to get WORSE every year)
anything,(to get ANYTHING -– even)
obstruction,(to fight OBSTRUCTION with action)
climate,(to fight CLIMATE change but)
business,(to do BUSINESS in places) (now makes BUSINESS sense for) (message to BUSINESS leaders is) (youre a BUSINESS that wants) (from many BUSINESS leaders who) (to study BUSINESS and science) (a small BUSINESS owner in) (will save BUSINESS and citizens) (start a BUSINESS or send) (does its BUSINESS these days) (even routine BUSINESS –- passed)
through,(to cut THROUGH the maze) (their way THROUGH college by) (are american THROUGH and through) (through and THROUGH yet they) (to get THROUGH school or) (–- passed THROUGH the senate) (at iran THROUGH the power)
leaders,(to business LEADERS is simple) (many business LEADERS who want) (before its LEADERS are faced) (get from LEADERS around the) (our military LEADERS ive proposed)
especially,(to build ESPECIALLY since the)
gates,(to bob GATES a man)
rebuilt,(to be REBUILT weve got)
paying,(to avoid PAYING its fair) (serious about PAYING down our) (like me PAYING my fair)
air,(to andrews AIR force base)
story,(to a STORY of success)
modest,(tirelessly with MODEST pay sometimes)
too,(time when TOO many of) (weve come TOO far to) (may be TOO deep right) (that wastes TOO much energy) (slows down TOO many construction) (unnecessary or TOO costly in) (to change TOO often its) (no challenge TOO great no) (no mission TOO hard as)
apply,(time to APPLY the same)
happened,(time thats HAPPENED in a)
how,(time is HOW to keep) (lets remember HOW we got) (speak about HOW we move) (we know HOW to fix) (we know HOW to solve) (details exactly HOW youll pay) (responsibility thats HOW well reduce) (denied applause HOW this incredible) (divided about HOW to deal) (thats not HOW people feel)
two,(time in TWO decades osama) (earth the TWO of them) (the world TWO years ago) (the gulf TWO years ago) (that the TWO parties must) (between our TWO countries in) (thing or TWO from the)
nine,(time in NINE years there)
15,(time in 15 years master)
unstable,(tied to UNSTABLE parts of)
senate,(through the SENATE applause neither) (ask the SENATE to pass)
maze,(through the MAZE of confusing)
deportation,(threat of DEPORTATION others came)
teachers,(thousands of TEACHERS we know) (lives most TEACHERS work tirelessly) (a difference TEACHERS matter so) (keep good TEACHERS on the) (to replace TEACHERS who just)
talented,(thousands of TALENTED hardworking students)
dollars,(thousands of DOLLARS and give) (public research DOLLARS over the) (a million DOLLARS a year) (a trillion DOLLARS in our)
